index,Address,latitude,longitude,geometry
1261,"UNIT 2401 -- 8189 Cambie St, Vancouver, BC",49.2101265,-123.118341,POINT (-123.118341 49.2101265)
1262,"UNIT 2307 -- 8189 Cambie St, Vancouver, BC",49.2101265,-123.118341,POINT (-123.118341 49.2101265)
1263,"UNIT 2301 -- 8189 Cambie St, Vancouver, BC",49.2101265,-123.118341,POINT (-123.118341 49.2101265)
1264,"UNIT 1106 -- 8189 Cambie St, Vancouver, BC",49.2101265,-123.118341,POINT (-123.118341 49.2101265)
1265,"UNIT 2505 -- 8189 Cambie St, Vancouver, BC",49.2101265,-123.118341,POINT (-123.118341 49.2101265)
1266,"UNIT 1609 -- 8189 Cambie St, Vancouver, BC",49.2101265,-123.118341,POINT (-123.118341 49.2101265)
1267,"UNIT 1307 -- 8189 Cambie St, Vancouver, BC",49.2101265,-123.118341,POINT (-123.118341 49.2101265)
1268,"8155 Cartier St, Vancouver, BC",49.2118695,-123.1381167,POINT (-123.1381167 49.2118695)
1269,"8133 Shaughnessy St, Vancouver, BC",49.2118788,-123.1288099,POINT (-123.1288099 49.2118788)
1270,"UNIT 3002 -- 8131 Nunavut Lane, Vancouver, BC",49.2113394,-123.1165368,POINT (-123.1165368 49.2113394)
1271,"UNIT 303 -- 8131 Nunavut Lane, Vancouver, BC",49.2113394,-123.1165368,POINT (-123.1165368 49.2113394)
1272,"UNIT 1806 -- 8131 Nunavut Lane, Vancouver, BC",49.2113394,-123.1165368,POINT (-123.1165368 49.2113394)
1273,"UNIT 1404 -- 8131 Nunavut Lane, Vancouver, BC",49.2113394,-123.1165368,POINT (-123.1165368 49.2113394)
1274,"UNIT 201 -- 8131 Nunavut Lane, Vancouver, BC",49.2113394,-123.1165368,POINT (-123.1165368 49.2113394)
1275,"UNIT 1402 -- 8131 Nunavut Lane, Vancouver, BC",49.2113394,-123.1165368,POINT (-123.1165368 49.2113394)
1276,"UNIT 503 -- 8131 Nunavut Lane, Vancouver, BC",49.2113394,-123.1165368,POINT (-123.1165368 49.2113394)
1277,"UNIT 1101 -- 8131 Nunavut Lane, Vancouver, BC",49.2113394,-123.1165368,POINT (-123.1165368 49.2113394)
1278,"UNIT 1409 -- 8131 Nunavut Lane, Vancouver, BC",49.2113394,-123.1165368,POINT (-123.1165368 49.2113394)
1279,"8125 Poplar St, Vancouver, BC",49.2115241,-123.0935675,POINT (-123.0935675 49.2115241)
1280,"8119 Hudson St, Vancouver, BC",49.2121105,-123.1346438,POINT (-123.1346438 49.2121105)
1281,"8103 Shaughnessy St, Vancouver, BC",49.2120095,-123.1288066,POINT (-123.1288066 49.2120095)
1282,"8101 Shaughnessy St, Vancouver, BC",49.2120183,-123.1291468,POINT (-123.1291468 49.2120183)
1283,"8086 Elliott St, Vancouver, BC",49.2103979,-123.0547349,POINT (-123.0547349 49.2103979)
1284,"8083 Yukon St, Vancouver, BC",49.2113532,-123.114763,POINT (-123.114763 49.2113532)
1285,"8054 Chester St, Vancouver, BC",49.212117,-123.0891666,POINT (-123.0891666 49.212117)
1286,"UNIT 1002 -- 8031 Nunavut Lane, Vancouver, BC",49.2113746,-123.1165071,POINT (-123.1165071 49.2113746)
1287,"UNIT 2308 -- 8031 Nunavut Lane, Vancouver, BC",49.2113746,-123.1165071,POINT (-123.1165071 49.2113746)
1288,"UNIT 1605 -- 8031 Nunavut Lane, Vancouver, BC",49.2113746,-123.1165071,POINT (-123.1165071 49.2113746)
1289,"7949 Hudson St, Vancouver, BC",49.2137304,-123.134585,POINT (-123.134585 49.2137304)
1290,"7909 Laburnum St, Vancouver, BC",49.2139469,-123.1515881,POINT (-123.1515881 49.2139469)
1291,"7888 Selkirk St, Vancouver, BC",49.2141502,-123.1324183,POINT (-123.1324183 49.2141502)
1292,"7882 Fremlin St, Vancouver, BC",49.2144227,-123.1270906,POINT (-123.1270906 49.2144227)
1293,"7870 Argyle St, Vancouver, BC",49.2132004,-123.071629,POINT (-123.071629 49.2132004)
1294,"7856 Hudson St, Vancouver, BC",49.2145377,-123.1337804,POINT (-123.1337804 49.2145377)
1295,"7828 Granville St, Vancouver, BC",49.2146727,-123.1398789,POINT (-123.1398789 49.2146727)
1296,"7818 Main St, Vancouver, BC",49.2141751,-123.1016905,POINT (-123.1016905 49.2141751)
1297,"7816 Montcalm St, Vancouver, BC",49.2147364,-123.1351542,POINT (-123.1351542 49.2147364)
1298,"7784 Hudson St, Vancouver, BC",49.2149874,-123.1337527,POINT (-123.1337527 49.2149874)
1299,"7730 Manitoba St, Vancouver, BC",49.2148662,-123.1096482,POINT (-123.1096482 49.2148662)
1300,"7708 Ontario St, Vancouver, BC",49.2149396,-123.1060069,POINT (-123.1060069 49.2149396)
1301,"UNIT 401 -- 7680 Columbia St, Vancouver, BC",49.2145037,-123.1126574,POINT (-123.1126574 49.2145037)
1302,"7664 French St, Vancouver, BC",49.2162685,-123.138573,POINT (-123.138573 49.2162685)
1303,"7656 Heather St, Vancouver, BC",49.2153731,-123.1235461,POINT (-123.1235461 49.2153731)
1304,"7637 Granville St, Vancouver, BC",49.2164953,-123.1406724,POINT (-123.1406724 49.2164953)
1305,"7626 Osler St, Vancouver, BC",49.216102,-123.1309529,POINT (-123.1309529 49.216102)
1306,"7625 Osler St, Vancouver, BC",49.2161235,-123.1317612,POINT (-123.1317612 49.2161235)
1307,"7621 Elliott St, Vancouver, BC",49.2151701,-123.0546519,POINT (-123.0546519 49.2151701)
1308,"UNIT 208 -- 7620 Columbia St, Vancouver, BC",49.2151017,-123.1126366,POINT (-123.1126366 49.2151017)
1309,"UNIT 308 -- 7620 Columbia St, Vancouver, BC",49.2151017,-123.1126366,POINT (-123.1126366 49.2151017)
1310,"UNIT 305 -- 7520 Columbia St, Vancouver, BC",49.2160829,-123.1116859,POINT (-123.1116859 49.2160829)
1311,"7495 Granville St, Vancouver, BC",49.2177494,-123.1402927,POINT (-123.1402927 49.2177494)
1312,"7486 Granville St, Vancouver, BC",49.2175415,-123.1401215,POINT (-123.1401215 49.2175415)
1313,"7484 Granville St, Vancouver, BC",49.2175606,-123.1401208,POINT (-123.1401208 49.2175606)
1314,"7476 Granville St, Vancouver, BC",49.2176371,-123.1401182,POINT (-123.1401182 49.2176371)
1315,"7458 Granville St, Vancouver, BC",49.2178091,-123.1401123,POINT (-123.1401123 49.2178091)
1316,"7415 Kerr St, Vancouver, BC",49.2169183,-123.0418458,POINT (-123.0418458 49.2169183)
1317,"7412 Sherbrooke St, Vancouver, BC",49.2172338,-123.0811739,POINT (-123.0811739 49.2172338)
1318,"7388 Laburnum St, Vancouver, BC",49.2182132,-123.1507774,POINT (-123.1507774 49.2182132)
1319,"7299 Marguerite St, Vancouver, BC",49.219696,-123.1455397,POINT (-123.1455397 49.219696)
1320,"7296 Inverness St, Vancouver, BC",49.2182912,-123.0796389,POINT (-123.0796389 49.2182912)
1321,"UNIT 7249 -- 7251 Kerr St, Vancouver, BC",49.2176481,-123.0414649,POINT (-123.0414649 49.2176481)
1322,"7232 Camano St, Vancouver, BC",49.2188442,-123.0257332,POINT (-123.0257332 49.2188442)
1323,"7215 Dumfries St, Vancouver, BC",49.2187938,-123.0759153,POINT (-123.0759153 49.2187938)
1324,"7157 Nanaimo St, Vancouver, BC",49.2191019,-123.0597553,POINT (-123.0597553 49.2191019)
1325,"7137 Stirling St, Vancouver, BC",49.2191108,-123.0610723,POINT (-123.0610723 49.2191108)
1326,"7132 Knight St, Vancouver, BC",49.2192796,-123.0765573,POINT (-123.0765573 49.2192796)
1327,"UNIT 210 -- 7128 Adera St, Vancouver, BC",49.2198005,-123.1437541,POINT (-123.1437541 49.2198005)
1328,"UNIT 615 -- 7128 Adera St, Vancouver, BC",49.2198005,-123.1437541,POINT (-123.1437541 49.2198005)
1329,"7119 Clarendon St, Vancouver, BC",49.2191841,-123.0568266,POINT (-123.0568266 49.2191841)
1330,"7095 Quebec St, Vancouver, BC",49.2203451,-123.1043524,POINT (-123.1043524 49.2203451)
1331,"UNIT 112 -- Mont Royal Sq, Vancouver, BC",49.2196047,-123.0380415,POINT (-123.0380415 49.2196047)
1332,"UNIT 416 -- 7088 Mont Royal Sq, Vancouver, BC",49.2200743,-123.0379329,POINT (-123.0379329 49.2200743)
1333,"UNIT 305 -- 7088 Mont Royal Sq, Vancouver, BC",49.2200743,-123.0379329,POINT (-123.0379329 49.2200743)
1334,"UNIT 302 -- 7088 Mont Royal Sq, Vancouver, BC",49.2200743,-123.0379329,POINT (-123.0379329 49.2200743)
1335,"7061 Wiltshire St, Vancouver, BC",49.2212616,-123.1471729,POINT (-123.1471729 49.2212616)
1336,"7039 Wales St, Vancouver, BC",49.2196297,-123.0533533,POINT (-123.0533533 49.2196297)
1337,"6997 Brooks St, Vancouver, BC",49.2202827,-123.0357706,POINT (-123.0357706 49.2202827)
1338,"UNIT 203 -- 6991 Victoria Dr, Vancouver, BC",49.2205955,-123.0663039,POINT (-123.0663039 49.2205955)
1339,"6987 Balmoral St, Vancouver, BC",49.2206274,-123.0687999,POINT (-123.0687999 49.2206274)
1340,"6981 Balmoral St, Vancouver, BC",49.2207353,-123.0687931,POINT (-123.0687931 49.2207353)
1341,"UNIT 304 -- 6963 Victoria Dr, Vancouver, BC",49.2208106,-123.0662628,POINT (-123.0662628 49.2208106)
1342,"UNIT 202 -- 6963 Victoria Dr, Vancouver, BC",49.2208106,-123.0662628,POINT (-123.0662628 49.2208106)
1343,"6958 Heather St, Vancouver, BC",49.2219615,-123.1233438,POINT (-123.1233438 49.2219615)
1344,"6941 Rupert St, Vancouver, BC",49.2210886,-123.0447782,POINT (-123.0447782 49.2210886)
1345,"UNIT 602 -- 6929 Cambie St, Vancouver, BC",49.2222441,-123.1168382,POINT (-123.1168382 49.2222441)
1346,"6909 Ash St, Vancouver, BC",49.2225824,-123.1185975,POINT (-123.1185975 49.2225824)
1347,"6908 Marguerite St, Vancouver, BC",49.222873,-123.1447542,POINT (-123.1447542 49.222873)
1348,"6907 Main St, Vancouver, BC",49.2218176,-123.1021606,POINT (-123.1021606 49.2218176)
1349,"6892 Laurel St, Vancouver, BC",49.2227579,-123.1248318,POINT (-123.1248318 49.2227579)
1350,"6889 Ash St, Vancouver, BC",49.2227357,-123.1186017,POINT (-123.1186017 49.2227357)
1351,"6879 Lancaster St, Vancouver, BC",49.2220263,-123.0431675,POINT (-123.0431675 49.2220263)
1352,"6859 Culloden St, Vancouver, BC",49.2221975,-123.0791874,POINT (-123.0791874 49.2221975)
1353,"6858 Raleigh St, Vancouver, BC",49.2217699,-123.0469585,POINT (-123.0469585 49.2217699)
1354,"6833 Quebec St, Vancouver, BC",49.2225499,-123.1042698,POINT (-123.1042698 49.2225499)
1355,"6809 Arbutus St, Vancouver, BC",49.2238761,-123.155783,POINT (-123.155783 49.2238761)
1356,"6796 Fleming St, Vancouver, BC",49.2226025,-123.0728617,POINT (-123.0728617 49.2226025)
1357,"Arlington St, Vancouver, BC",49.2258382,-123.0278852,POINT (-123.0278852 49.2258382)
1358,"6767 Knight St, Vancouver, BC",49.2228262,-123.0777889,POINT (-123.0777889 49.2228262)
1359,"6741 Lanark St, Vancouver, BC",49.2229955,-123.0763919,POINT (-123.0763919 49.2229955)
1360,"6738 Beechwood St, Vancouver, BC",49.2242942,-123.1566084,POINT (-123.1566084 49.2242942)
1361,"6728 Gladstone St, Vancouver, BC",49.2227793,-123.0621441,POINT (-123.0621441 49.2227793)
1362,"6715 Butler St, Vancouver, BC",49.2226528,-123.0341643,POINT (-123.0341643 49.2226528)
1363,"6711 Beechwood St, Vancouver, BC",49.2246836,-123.1573669,POINT (-123.1573669 49.2246836)
1364,"UNIT 606 -- 6677 Cambie St, Vancouver, BC",49.2243103,-123.1167695,POINT (-123.1167695 49.2243103)
1365,"UNIT 209 -- 6677 Cambie St, Vancouver, BC",49.2243103,-123.1167695,POINT (-123.1167695 49.2243103)
1366,"6651 Nanaimo St, Vancouver, BC",49.2234746,-123.0595607,POINT (-123.0595607 49.2234746)
1367,"6638 Clarendon St, Vancouver, BC",49.2235168,-123.0558245,POINT (-123.0558245 49.2235168)
1368,"6621 Vine St, Vancouver, BC",49.2259451,-123.1604605,POINT (-123.1604605 49.2259451)
1369,"6610 Vivian St, Vancouver, BC",49.2237608,-123.0499203,POINT (-123.0499203 49.2237608)
1370,"6607 Cypress St, Vancouver, BC",49.225621,-123.1498836,POINT (-123.1498836 49.225621)
1371,"6592 Berkeley St, Vancouver, BC",49.2239708,-123.0572782,POINT (-123.0572782 49.2239708)
1372,"6592 Sherbrooke St, Vancouver, BC",49.2243837,-123.0810814,POINT (-123.0810814 49.2243837)
1373,"6582 Arbutus St, Vancouver, BC",49.2260917,-123.1551094,POINT (-123.1551094 49.2260917)
1374,"6580 Arbutus St, Vancouver, BC",49.2260993,-123.1551091,POINT (-123.1551091 49.2260993)
1375,"6575 Lime St, Vancouver, BC",49.2262424,-123.1580676,POINT (-123.1580676 49.2262424)
1376,"UNIT 102 -- 6555 Victoria Dr, Vancouver, BC",49.2246276,-123.0661726,POINT (-123.0661726 49.2246276)
1377,"6547 Nanaimo St, Vancouver, BC",49.2245549,-123.0595335,POINT (-123.0595335 49.2245549)
1378,"6536 Wiltshire St, Vancouver, BC",49.2262987,-123.1462182,POINT (-123.1462182 49.2262987)
1379,"UNIT 9 -- 6530 Chambord Pl, Vancouver, BC",49.224093,-123.0256873,POINT (-123.0256873 49.224093)
1380,"6522 Arbutus St, Vancouver, BC",49.2263183,-123.1550981,POINT (-123.1550981 49.2263183)
1381,"6521 Argyle St, Vancouver, BC",49.2247368,-123.072178,POINT (-123.072178 49.2247368)
1382,"6485 Cedarhurst St, Vancouver, BC",49.2279315,-123.1719519,POINT (-123.1719519 49.2279315)
1383,"UNIT 307 -- 6475 Chester St, Vancouver, BC",49.2260331,-123.0897766,POINT (-123.0897766 49.2260331)
1384,"UNIT 412 -- 6475 Chester St, Vancouver, BC",49.2260331,-123.0897766,POINT (-123.0897766 49.2260331)
1385,"6468 Vine St, Vancouver, BC",49.2278279,-123.1597825,POINT (-123.1597825 49.2278279)
1386,"6460 Ontario St, Vancouver, BC",49.2261519,-123.1055689,POINT (-123.1055689 49.2261519)
1387,"6455 Vine St, Vancouver, BC",49.2279578,-123.1609551,POINT (-123.1609551 49.2279578)
1388,"6453 MacDonald St, Vancouver, BC",49.2280136,-123.1678701,POINT (-123.1678701 49.2280136)
1389,"6449 Dumfries St, Vancouver, BC",49.2258559,-123.0749078,POINT (-123.0749078 49.2258559)
1390,"6430 Ash St, Vancouver, BC",49.2266932,-123.1180422,POINT (-123.1180422 49.2266932)
1391,"6426 Dunbar St, Vancouver, BC",49.2283593,-123.1851998,POINT (-123.1851998 49.2283593)
1392,"UNIT 608 -- 6383 Cambie St, Vancouver, BC",49.2272344,-123.1170596,POINT (-123.1170596 49.2272344)
1393,"UNIT 803 -- 6383 Cambie St, Vancouver, BC",49.2272344,-123.1170596,POINT (-123.1170596 49.2272344)
1394,"6370 McCleery St, Vancouver, BC",49.2286881,-123.1685153,POINT (-123.1685153 49.2286881)
1395,"6366 Fleming St, Vancouver, BC",49.2265349,-123.0727098,POINT (-123.0727098 49.2265349)
1396,"6358 Ash St, Vancouver, BC",49.2269767,-123.118031,POINT (-123.118031 49.2269767)
1397,"6352 Ash St, Vancouver, BC",49.2270003,-123.1180301,POINT (-123.1180301 49.2270003)
1398,"6350 Frontenac St, Vancouver, BC",49.2257232,-123.0256082,POINT (-123.0256082 49.2257232)
1399,"6338 Main St, Vancouver, BC",49.2272399,-123.1011358,POINT (-123.1011358 49.2272399)
1400,"6332 Vine St, Vancouver, BC",49.2287275,-123.1597412,POINT (-123.1597412 49.2287275)
1401,"6325 Marguerite St, Vancouver, BC",49.2286461,-123.1454013,POINT (-123.1454013 49.2286461)
1402,"6318 Brooks St, Vancouver, BC",49.226154,-123.0347094,POINT (-123.0347094 49.226154)
1403,"6305 McCleery St, Vancouver, BC",49.229178,-123.1693365,POINT (-123.1693365 49.229178)
1404,"6283 McCleery St, Vancouver, BC",49.2295381,-123.1693283,POINT (-123.1693283 49.2295381)
1405,"UNIT 203 -- 6272 East Boulevard, Vancouver, BC",49.2292223,-123.1549339,POINT (-123.1549339 49.2292223)
1406,"6262 Doman St, Vancouver, BC",49.2270213,-123.0361091,POINT (-123.0361091 49.2270213)
1407,"6226 Vine St, Vancouver, BC",49.2298524,-123.1596999,POINT (-123.1596999 49.2298524)
1408,"6225 Raleigh St, Vancouver, BC",49.2272701,-123.0478029,POINT (-123.0478029 49.2272701)
1409,"6215 Argyle St, Vancouver, BC",49.2279135,-123.0720601,POINT (-123.0720601 49.2279135)
1410,"6206 Butler St, Vancouver, BC",49.2274277,-123.0332003,POINT (-123.0332003 49.2274277)
1411,"6206 Doman St, Vancouver, BC",49.2275702,-123.0360878,POINT (-123.0360878 49.2275702)
1412,"6190 Vine St, Vancouver, BC",49.2300596,-123.1597009,POINT (-123.1597009 49.2300596)
1413,"6188 MacDonald St, Vancouver, BC",49.230214,-123.1665965,POINT (-123.1665965 49.230214)
1414,"6181 Oak St, Vancouver, BC",49.229448,-123.1283207,POINT (-123.1283207 49.229448)
1415,"6175 Columbia St, Vancouver, BC",49.2289015,-123.1110258,POINT (-123.1110258 49.2289015)
1416,"6174 Bruce St, Vancouver, BC",49.2279784,-123.0694752,POINT (-123.0694752 49.2279784)
1417,"6169 Fremlin St, Vancouver, BC",49.2296304,-123.1271791,POINT (-123.1271791 49.2296304)
1418,"6156 Oak St, Vancouver, BC",49.2295671,-123.12814,POINT (-123.12814 49.2295671)
1419,"6130 Highbury St, Vancouver, BC",49.2308463,-123.1880005,POINT (-123.1880005 49.2308463)
1420,"6130 Oak St, Vancouver, BC",49.2296929,-123.1281376,POINT (-123.1281376 49.2296929)
1421,"6094 Ross St, Vancouver, BC",49.229227,-123.0823007,POINT (-123.0823007 49.229227)
1422,"6093 Holland St, Vancouver, BC",49.231062,-123.1928195,POINT (-123.1928195 49.231062)
1423,"6086 Oak St, Vancouver, BC",49.2303474,-123.1281227,POINT (-123.1281227 49.2303474)
1424,"UNIT 601 -- 6076 Tisdall St, Vancouver, BC",49.230361,-123.1211348,POINT (-123.1211348 49.230361)
1425,"6076 Oak St, Vancouver, BC",49.2304103,-123.1281205,POINT (-123.1281205 49.2304103)
1426,"6076 Highbury St, Vancouver, BC",49.2312064,-123.1879924,POINT (-123.1879924 49.2312064)
1427,"UNIT 102 -- 6076 Tisdall St, Vancouver, BC",49.230361,-123.1211348,POINT (-123.1211348 49.230361)
1428,"6068 Olympic St, Vancouver, BC",49.2313465,-123.1892194,POINT (-123.1892194 49.2313465)
1429,"6062 Fremlin St, Vancouver, BC",49.2305456,-123.1263675,POINT (-123.1263675 49.2305456)
1430,"6060 Tyne St, Vancouver, BC",49.2284447,-123.0315291,POINT (-123.0315291 49.2284447)
1431,"6060 Main St, Vancouver, BC",49.2297705,-123.101115,POINT (-123.101115 49.2297705)
1432,"6044 Collingwood St, Vancouver, BC",49.2312991,-123.1815347,POINT (-123.1815347 49.2312991)
1433,"6031 Fleming St, Vancouver, BC",49.2295529,-123.0733844,POINT (-123.0733844 49.2295529)
1434,"6031 Dunbar St, Vancouver, BC",49.2317985,-123.1858287,POINT (-123.1858287 49.2317985)
1435,"UNIT 804 -- 6026 Tisdall St, Vancouver, BC",49.2309477,-123.1211808,POINT (-123.1211808 49.2309477)
1436,"UNIT 506 -- 6026 Tisdall St, Vancouver, BC",49.2309477,-123.1211808,POINT (-123.1211808 49.2309477)
1437,"UNIT 203 -- 6026 Tisdall St, Vancouver, BC",49.2309477,-123.1211808,POINT (-123.1211808 49.2309477)
1438,"6016 Alma St, Vancouver, BC",49.2320046,-123.1864751,POINT (-123.1864751 49.2320046)
1439,"6008 Collingwood St, Vancouver, BC",49.2319476,-123.1815365,POINT (-123.1815365 49.2319476)
1440,"5992 Laurel St, Vancouver, BC",49.2311557,-123.1245862,POINT (-123.1245862 49.2311557)
1441,"5976 Oak St, Vancouver, BC",49.2312896,-123.1280899,POINT (-123.1280899 49.2312896)
1442,"5967 Oak St, Vancouver, BC",49.2314583,-123.1282624,POINT (-123.1282624 49.2314583)
1443,"5965 Arlington St, Vancouver, BC",49.2297405,-123.0282064,POINT (-123.0282064 49.2297405)
1444,"5962 Fremlin St, Vancouver, BC",49.2314726,-123.1263375,POINT (-123.1263375 49.2314726)
1445,"5958 Lancaster St, Vancouver, BC",49.2298763,-123.0413358,POINT (-123.0413358 49.2298763)
1446,"UNIT 201 -- 5955 Balsam St, Vancouver, BC",49.2323048,-123.1618424,POINT (-123.1618424 49.2323048)
1447,"UNIT 602 -- 5955 Balsam St, Vancouver, BC",49.2323048,-123.1618424,POINT (-123.1618424 49.2323048)
1448,"5952 Elm St, Vancouver, BC",49.2323305,-123.1638452,POINT (-123.1638452 49.2323305)
1449,"5950 Alma St, Vancouver, BC",49.2324186,-123.1864638,POINT (-123.1864638 49.2324186)
1450,"5950 Granville St, Vancouver, BC",49.2319403,-123.1391858,POINT (-123.1391858 49.2319403)
1451,"5949 Knight St, Vancouver, BC",49.2302512,-123.0775412,POINT (-123.0775412 49.2302512)
1452,"5938 Elm St, Vancouver, BC",49.2324294,-123.1638391,POINT (-123.1638391 49.2324294)
1453,"5936 Arlington St, Vancouver, BC",49.2298269,-123.0274183,POINT (-123.0274183 49.2298269)
1454,"5931 Inverness St, Vancouver, BC",49.2305413,-123.0802686,POINT (-123.0802686 49.2305413)
1455,"5926 Larch St, Vancouver, BC",49.2325002,-123.1624208,POINT (-123.1624208 49.2325002)
1456,"5911 Adera St, Vancouver, BC",49.2323416,-123.1437875,POINT (-123.1437875 49.2323416)
1457,"5910 Blenheim St, Vancouver, BC",49.2326634,-123.1782532,POINT (-123.1782532 49.2326634)
1458,"5893 Battison St, Vancouver, BC",49.2303218,-123.0309973,POINT (-123.0309973 49.2303218)
1459,"5884 Culloden St, Vancouver, BC",49.2311218,-123.0780905,POINT (-123.0780905 49.2311218)
1460,"5882 Tyne St, Vancouver, BC",49.2305044,-123.0317407,POINT (-123.0317407 49.2305044)
1461,"5880 Crown St, Vancouver, BC",49.2330324,-123.193428,POINT (-123.193428 49.2330324)
1462,"5878 Marguerite St, Vancouver, BC",49.2329518,-123.1443815,POINT (-123.1443815 49.2329518)
1463,"5877 Lincoln St, Vancouver, BC",49.2306578,-123.0268434,POINT (-123.0268434 49.2306578)
1464,"5869 Hudson St, Vancouver, BC",49.2326845,-123.1353234,POINT (-123.1353234 49.2326845)
1465,"5869 Dumfries St, Vancouver, BC",49.2310124,-123.0747201,POINT (-123.0747201 49.2310124)
1466,"5851 Cree St, Vancouver, BC",49.2316627,-123.1004615,POINT (-123.1004615 49.2316627)
1467,"UNIT 202 -- 5850 Balsam St, Vancouver, BC",49.2333843,-123.1611037,POINT (-123.1611037 49.2333843)
1468,"5832 Culloden St, Vancouver, BC",49.2315625,-123.0780627,POINT (-123.0780627 49.2315625)
1469,"5830 Hudson St, Vancouver, BC",49.2329626,-123.1348183,POINT (-123.1348183 49.2329626)
1470,"5829 Hudson St, Vancouver, BC",49.2330176,-123.1353166,POINT (-123.1353166 49.2330176)
1471,"5829 Dunbar St, Vancouver, BC",49.2335004,-123.1858079,POINT (-123.1858079 49.2335004)
1472,"5825 Carnarvon St, Vancouver, BC",49.233562,-123.1733525,POINT (-123.1733525 49.233562)
1473,"5819 Ormidale St, Vancouver, BC",49.2316676,-123.0255706,POINT (-123.0255706 49.2316676)
1474,"UNIT 308 -- 5818 Lincoln St, Vancouver, BC",49.2319218,-123.0259662,POINT (-123.0259662 49.2319218)
1475,"UNIT 211 -- 5818 Lincoln St, Vancouver, BC",49.2319218,-123.0259662,POINT (-123.0259662 49.2319218)
1476,"UNIT 20 -- 5818 Tisdall St, Vancouver, BC",49.2326218,-123.1224991,POINT (-123.1224991 49.2326218)
1477,"5812 Dumfries St, Vancouver, BC",49.2316391,-123.0739119,POINT (-123.0739119 49.2316391)
1478,"UNIT 23 -- 5812 Tisdall St, Vancouver, BC",49.232727,-123.122516,POINT (-123.122516 49.232727)
